record_type,record_id,person_key,display_name,role,claim_type,claim_value,event_type,organization_name,event_year,source_key,source_url,source_type,status,confidence,priority,review_action,match_features_json,reconciliation_notes
career_event,102,,"Patrick Kevin Gleeson, MD, MSCE",attending_or_outcome_candidate,penn_training_history_candidate,penn_training_history_candidate: University of Pennsylvania / Penn Medicine,attending_profile_training_history_candidate,University of Pennsylvania / Penn Medicine,,penn_attending_profile_providers_profile_patrick_gleeson_42e3bf9ca1,https://www3.pennmedicine.org/providers/profile/patrick-gleeson,career_event,needs_review,0.78,122,Review official profile training-history claim and reconcile to a Penn trainee identity or independent public anchor.,"[""official_penn_profile"", ""profile_name_match"", ""structured_provider_training_field"", ""penn_training_language""]",Career-event candidate; link to prior Penn trainee identity only after source/profile evidence agrees.
evidence_claim,3751,person_emily-babb_f72207b78cd9,Emily Babb,resident,pubmed_article_candidate,32487962,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32487962/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3752,person_emily-babb_f72207b78cd9,Emily Babb,resident,pubmed_article_candidate,34489063,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/34489063/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3755,person_emily-eiel-md_b5f92436daf4,"Emily Eiel, MD",resident,pubmed_article_candidate,36858125,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/36858125/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3757,person_emily-eiel-md_b5f92436daf4,"Emily Eiel, MD",resident,pubmed_article_candidate,41396557,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/41396557/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3758,person_emily-eiel-md_b5f92436daf4,"Emily Eiel, MD",resident,pubmed_article_candidate,41505568,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/41505568/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3759,person_emily-gudbranson-md_cf1683efe11d,"Emily Gudbranson, MD",resident,pubmed_article_candidate,29379958,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/29379958/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3760,person_emily-gudbranson-md_cf1683efe11d,"Emily Gudbranson, MD",resident,pubmed_article_candidate,29998335,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/29998335/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3761,person_emily-gudbranson-md_cf1683efe11d,"Emily Gudbranson, MD",resident,pubmed_article_candidate,31260347,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/31260347/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3762,person_emily-gudbranson-md_cf1683efe11d,"Emily Gudbranson, MD",resident,pubmed_article_candidate,32986082,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32986082/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3763,person_emily-gudbranson-md_cf1683efe11d,"Emily Gudbranson, MD",resident,pubmed_article_candidate,33369633,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/33369633/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3764,person_emily-gudbranson-md_cf1683efe11d,"Emily Gudbranson, MD",resident,pubmed_article_candidate,33950209,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/33950209/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3766,person_emily-gudbranson-md_cf1683efe11d,"Emily Gudbranson, MD",resident,pubmed_article_candidate,35720754,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/35720754/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3767,person_emily-gudbranson-md_cf1683efe11d,"Emily Gudbranson, MD",resident,pubmed_article_candidate,36730112,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/36730112/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3768,person_emily-gudbranson-md_cf1683efe11d,"Emily Gudbranson, MD",resident,pubmed_article_candidate,38639682,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/38639682/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3772,emily ishak,Emily Ishak MD,resident,pubmed_article_candidate,29454062,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/29454062/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3773,emily ishak,Emily Ishak MD,resident,pubmed_article_candidate,34771834,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/34771834/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3776,emily ishak,Emily Ishak MD,resident,pubmed_article_candidate,39961257,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39961257/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3779,person_emna-bakillah-md_9ced58b96fb7,"Emna Bakillah, MD",resident,pubmed_article_candidate,39085545,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39085545/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3784,person_emna-bakillah-md_9ced58b96fb7,"Emna Bakillah, MD",resident,pubmed_article_candidate,39950031,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39950031/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3785,person_emna-bakillah-md_9ced58b96fb7,"Emna Bakillah, MD",resident,pubmed_article_candidate,40238117,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/40238117/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3789,person_eren-kafadar_bed9fc84880e,Eren Kafadar,medical_student,pubmed_article_candidate,38453946,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/38453946/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3791,person_eren-kafadar_bed9fc84880e,Eren Kafadar,medical_student,pubmed_article_candidate,40105322,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/40105322/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3792,person_eren-kafadar_bed9fc84880e,Eren Kafadar,medical_student,pubmed_article_candidate,40355455,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/40355455/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3798,person_eren-kafadar_bed9fc84880e,Eren Kafadar,medical_student,pubmed_article_candidate,41546102,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/41546102/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3809,erica onwuegbuchu,"Erica Onwuegbuchu, MD",resident,pubmed_article_candidate,36964692,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/36964692/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3810,erick ditmars,Erick Ditmars MD,resident,pubmed_article_candidate,29660965,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/29660965/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3811,person_esika-savsani-md_378c6fd888da,"Esika Savsani, MD",resident,pubmed_article_candidate,33825927,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/33825927/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
